fromTaz,toTaz,flow
taz_86,taz_53,51
taz_86,taz_54,1680
taz_86,taz_55,516
taz_86,taz_56,504
taz_86,taz_57,213
taz_86,taz_58,1605
taz_86,taz_59,1692
taz_86,taz_6,843
taz_86,taz_60,1745
taz_86,taz_61,1892
taz_86,taz_62,1960
taz_86,taz_63,1586
taz_86,taz_64,1456
taz_86,taz_65,1288
taz_86,taz_66,388
taz_86,taz_67,1874
taz_86,taz_68,864
taz_86,taz_69,948
taz_86,taz_7,1042
taz_86,taz_70,1836
taz_86,taz_71,529
taz_86,taz_72,1687
taz_86,taz_73,216
taz_86,taz_74,1317
taz_86,taz_75,1331
taz_86,taz_76,404
taz_86,taz_77,769
taz_86,taz_78,852
taz_86,taz_79,628
taz_86,taz_8,1666
taz_86,taz_80,1565
taz_86,taz_81,1403
taz_86,taz_82,147
taz_86,taz_83,508
taz_86,taz_84,1210
taz_86,taz_85,1226
taz_86,taz_87,1816
taz_86,taz_88,1778
taz_86,taz_89,1167
taz_86,taz_9,1199
taz_86,taz_91,951
taz_86,taz_92,701
taz_86,taz_93,1970
taz_86,taz_94,1023
taz_86,taz_95,892
taz_86,taz_96,36
taz_86,taz_97,387
taz_86,taz_98,223
taz_86,taz_99,1004
taz_87,taz_0,417
taz_87,taz_1,1380
taz_87,taz_10,1139
taz_87,taz_100,572
taz_87,taz_101,1336
taz_87,taz_11,394
taz_87,taz_12,198
taz_87,taz_13,1586
taz_87,taz_14,1100
taz_87,taz_15,736
taz_87,taz_16,676
taz_87,taz_17,1186
taz_87,taz_18,258
taz_87,taz_19,992
taz_87,taz_2,46
taz_87,taz_20,1348
taz_87,taz_21,1292
taz_87,taz_22,946
taz_87,taz_23,1585
taz_87,taz_24,247
taz_87,taz_25,110
taz_87,taz_26,1493
taz_87,taz_27,1443
taz_87,taz_28,1253
taz_87,taz_29,513
taz_87,taz_3,1119
taz_87,taz_30,1979
taz_87,taz_31,1670
taz_87,taz_32,464
taz_87,taz_33,1792
taz_87,taz_34,1356
taz_87,taz_35,228
taz_87,taz_36,629
taz_87,taz_37,743
taz_87,taz_38,894
taz_87,taz_39,749
taz_87,taz_4,1336
taz_87,taz_40,866
taz_87,taz_41,956
taz_87,taz_42,725
taz_87,taz_43,353
taz_87,taz_44,37
taz_87,taz_45,262
taz_87,taz_46,314
taz_87,taz_47,1715
taz_87,taz_48,810
taz_87,taz_49,1799
taz_87,taz_5,1412
taz_87,taz_50,1748
taz_87,taz_51,1451
taz_87,taz_52,1641
taz_87,taz_53,1881
taz_87,taz_54,1907
taz_87,taz_55,829
taz_87,taz_56,1455
taz_87,taz_57,39
taz_87,taz_58,1064
taz_87,taz_59,599
taz_87,taz_6,1102
taz_87,taz_60,352
taz_87,taz_61,1017
taz_87,taz_62,965
taz_87,taz_63,848
taz_87,taz_64,1601
taz_87,taz_65,323
taz_87,taz_66,1739
taz_87,taz_67,1563
taz_87,taz_68,611
taz_87,taz_69,227
taz_87,taz_7,1216
taz_87,taz_70,1368
taz_87,taz_71,1805
taz_87,taz_72,498
taz_87,taz_73,1207
taz_87,taz_74,1698
taz_87,taz_75,1031
taz_87,taz_76,209
taz_87,taz_77,1165
taz_87,taz_78,583
taz_87,taz_79,1386
taz_87,taz_8,634
taz_87,taz_80,926
taz_87,taz_81,458
taz_87,taz_82,1298
taz_87,taz_83,354
taz_87,taz_84,1370
taz_87,taz_85,212
taz_87,taz_86,1810
taz_87,taz_88,978
taz_87,taz_89,1191
taz_87,taz_9,304
taz_87,taz_91,1354
taz_87,taz_92,376
taz_87,taz_93,1924
taz_87,taz_94,1851
taz_87,taz_95,623
taz_87,taz_96,959
taz_87,taz_97,513
taz_87,taz_98,1308
taz_87,taz_99,306
taz_88,taz_0,802
taz_88,taz_1,349
taz_88,taz_10,1745
taz_88,taz_100,1202
taz_88,taz_101,1038
taz_88,taz_11,1034
taz_88,taz_12,1124
taz_88,taz_13,1287
taz_88,taz_14,1655
taz_88,taz_15,1286
taz_88,taz_16,501
taz_88,taz_17,233
taz_88,taz_18,1602
taz_88,taz_19,341
taz_88,taz_2,909
taz_88,taz_20,958
taz_88,taz_21,91
taz_88,taz_22,1376
taz_88,taz_23,565
taz_88,taz_24,1230
taz_88,taz_25,1022
taz_88,taz_26,1433
taz_88,taz_27,1042
taz_88,taz_28,66
taz_88,taz_29,565
taz_88,taz_3,65
taz_88,taz_30,1937
taz_88,taz_31,42
taz_88,taz_32,1837
taz_88,taz_33,661
taz_88,taz_34,1170
taz_88,taz_35,1180
taz_88,taz_36,737
taz_88,taz_37,1955
taz_88,taz_38,553
taz_88,taz_39,1306
taz_88,taz_4,1268
taz_88,taz_40,1578
taz_88,taz_41,552
taz_88,taz_42,168
taz_88,taz_43,578
taz_88,taz_44,518
taz_88,taz_45,1378
taz_88,taz_46,259
taz_88,taz_47,597
taz_88,taz_48,291
taz_88,taz_49,1347
taz_88,taz_5,62
taz_88,taz_50,908
taz_88,taz_51,1877
taz_88,taz_52,1277
taz_88,taz_53,726
taz_88,taz_54,929
taz_88,taz_55,952
taz_88,taz_56,1313
taz_88,taz_57,1210
taz_88,taz_58,73
taz_88,taz_59,612
taz_88,taz_6,1525
taz_88,taz_60,640
taz_88,taz_61,940
taz_88,taz_62,1021
taz_88,taz_63,1611
taz_88,taz_64,1896
taz_88,taz_65,1810
taz_88,taz_66,1298
taz_88,taz_67,874
taz_88,taz_68,933
taz_88,taz_69,589
taz_88,taz_7,1635
taz_88,taz_70,229
taz_88,taz_71,734
taz_88,taz_72,265
taz_88,taz_73,805
taz_88,taz_74,157
taz_88,taz_75,1341
taz_88,taz_76,1176
taz_88,taz_77,170
taz_88,taz_78,336
taz_88,taz_79,1604
taz_88,taz_8,831
taz_88,taz_80,1665
taz_88,taz_81,511
taz_88,taz_82,929
taz_88,taz_83,108
taz_88,taz_84,371
taz_88,taz_85,1559
taz_88,taz_86,17
taz_88,taz_87,744
taz_88,taz_89,837
taz_88,taz_9,249
taz_88,taz_91,393
taz_88,taz_92,342
taz_88,taz_93,1087
taz_88,taz_94,397
taz_88,taz_95,449
taz_88,taz_96,1776
taz_88,taz_97,947
taz_88,taz_98,1885
taz_88,taz_99,1029
taz_89,taz_0,459
taz_89,taz_1,1011
taz_89,taz_10,685
taz_89,taz_100,1169
taz_89,taz_101,134
taz_89,taz_11,1297
taz_89,taz_12,357
taz_89,taz_13,846
taz_89,taz_14,155
taz_89,taz_15,67
taz_89,taz_16,685
taz_89,taz_17,754
taz_89,taz_18,1443
taz_89,taz_19,76
taz_89,taz_2,1024
taz_89,taz_20,234
taz_89,taz_21,1066
taz_89,taz_22,1156
taz_89,taz_23,1442
taz_89,taz_24,1634
taz_89,taz_25,1936
taz_89,taz_26,1270
taz_89,taz_27,1218
taz_89,taz_28,880
taz_89,taz_29,1839
taz_89,taz_3,98
taz_89,taz_30,235
taz_89,taz_31,766
taz_89,taz_32,940
taz_89,taz_33,1953
taz_89,taz_34,1547
taz_89,taz_35,502
taz_89,taz_36,996
taz_89,taz_37,1044
taz_89,taz_38,502
taz_89,taz_39,157
taz_89,taz_4,1659
taz_89,taz_40,1677
taz_89,taz_41,443
taz_89,taz_42,1786
taz_89,taz_43,1932
taz_89,taz_44,1016
taz_89,taz_45,1754
taz_89,taz_46,1031
taz_89,taz_47,988
taz_89,taz_48,550
taz_89,taz_49,1264
taz_89,taz_5,1243
taz_89,taz_50,295
taz_89,taz_51,529
taz_89,taz_52,1860
taz_89,taz_53,1389
taz_89,taz_54,366
taz_89,taz_55,934
taz_89,taz_56,751
taz_89,taz_57,1734
taz_89,taz_58,1277
taz_89,taz_59,1342
taz_89,taz_6,1522
taz_89,taz_60,285
taz_89,taz_61,101
taz_89,taz_62,409
taz_89,taz_63,749
taz_89,taz_64,1539
taz_89,taz_65,860
taz_89,taz_66,1381
taz_89,taz_67,1065
taz_89,taz_68,351
taz_89,taz_69,1422
taz_89,taz_7,1944
taz_89,taz_70,182
taz_89,taz_71,1738
taz_89,taz_72,482
taz_89,taz_73,908
taz_89,taz_74,335
taz_89,taz_75,1442
taz_89,taz_76,556
taz_89,taz_77,55
taz_89,taz_78,514
taz_89,taz_79,1771
taz_89,taz_8,547
taz_89,taz_80,876
taz_89,taz_81,1170
taz_89,taz_82,989
taz_89,taz_83,347
taz_89,taz_84,212
taz_89,taz_85,369
taz_89,taz_86,1942
taz_89,taz_87,1944
taz_89,taz_88,1124
taz_89,taz_9,1972
taz_89,taz_91,1168
taz_89,taz_92,1200
taz_89,taz_93,1987
taz_89,taz_94,567
taz_89,taz_95,666
taz_89,taz_96,1124
taz_89,taz_97,298
taz_89,taz_98,1947
taz_89,taz_99,1730
taz_9,taz_0,1954
taz_9,taz_1,1600
taz_9,taz_10,1072
taz_9,taz_100,1651
taz_9,taz_101,617
taz_9,taz_11,1187
taz_9,taz_12,1373
taz_9,taz_13,957
taz_9,taz_14,1582
taz_9,taz_15,177
taz_9,taz_16,811
taz_9,taz_17,889
taz_9,taz_18,1292
taz_9,taz_19,1184
taz_9,taz_2,2
taz_9,taz_20,225
taz_9,taz_21,421
taz_9,taz_22,332
taz_9,taz_23,1380
taz_9,taz_24,1805
taz_9,taz_25,970
taz_9,taz_26,1094
taz_9,taz_27,288
taz_9,taz_28,321
taz_9,taz_29,340
taz_9,taz_3,926
taz_9,taz_30,404
taz_9,taz_31,757
taz_9,taz_32,1237
taz_9,taz_33,582
taz_9,taz_34,1101
taz_9,taz_35,1887
taz_9,taz_36,1603
taz_9,taz_37,731
taz_9,taz_38,1870
taz_9,taz_39,298
taz_9,taz_4,846
taz_9,taz_40,1854
taz_9,taz_41,745
taz_9,taz_42,1337
taz_9,taz_43,838
taz_9,taz_44,619
taz_9,taz_45,705
taz_9,taz_46,121
taz_9,taz_47,909
taz_9,taz_48,181
taz_9,taz_49,1584
taz_9,taz_5,1552
taz_9,taz_50,1427
taz_9,taz_51,473
taz_9,taz_52,319
taz_9,taz_53,1804
taz_9,taz_54,88
taz_9,taz_55,610
taz_9,taz_56,570
taz_9,taz_57,1325
taz_9,taz_58,1631
taz_9,taz_59,1741
taz_9,taz_6,817
taz_9,taz_60,339
taz_9,taz_61,1776
taz_9,taz_62,692
taz_9,taz_63,41
taz_9,taz_64,1032
taz_9,taz_65,1982
taz_9,taz_66,488
taz_9,taz_67,254
taz_9,taz_68,1067
taz_9,taz_69,1497
taz_9,taz_7,1799
taz_9,taz_70,1664
taz_9,taz_71,1231
taz_9,taz_72,776
taz_9,taz_73,569
taz_9,taz_74,1593
taz_9,taz_75,298
taz_9,taz_76,996
taz_9,taz_77,1021
taz_9,taz_78,1269
taz_9,taz_79,377
taz_9,taz_8,338
taz_9,taz_80,1633
taz_9,taz_81,1209
taz_9,taz_82,438
taz_9,taz_83,1031
taz_9,taz_84,820
taz_9,taz_85,1809
taz_9,taz_86,101
taz_9,taz_87,1871
taz_9,taz_88,800
taz_9,taz_89,1203
taz_9,taz_91,1018
taz_9,taz_92,1824
taz_9,taz_93,1112
taz_9,taz_94,592
taz_9,taz_95,1188
taz_9,taz_96,444
taz_9,taz_97,769
taz_9,taz_98,1004
taz_9,taz_99,1887
taz_91,taz_0,487
taz_91,taz_1,442
taz_91,taz_10,907
taz_91,taz_100,629
taz_91,taz_101,100
taz_91,taz_11,306
taz_91,taz_12,197
taz_91,taz_13,181
taz_91,taz_14,1649
taz_91,taz_15,593
taz_91,taz_16,1413
taz_91,taz_17,1637
taz_91,taz_18,1185
taz_91,taz_19,589
taz_91,taz_2,130
taz_91,taz_20,1995
taz_91,taz_21,144
taz_91,taz_22,506
taz_91,taz_23,1430
taz_91,taz_24,1785
taz_91,taz_25,1647
taz_91,taz_26,286
taz_91,taz_27,479
taz_91,taz_28,1511
taz_91,taz_29,1304
taz_91,taz_3,1385
taz_91,taz_30,1188
taz_91,taz_31,863
taz_91,taz_32,1850
taz_91,taz_33,49
taz_91,taz_34,143
taz_91,taz_35,1893
taz_91,taz_36,1508
taz_91,taz_37,1914
taz_91,taz_38,1800
taz_91,taz_39,1038
taz_91,taz_4,1693
taz_91,taz_40,341
taz_91,taz_41,320
taz_91,taz_42,1560
taz_91,taz_43,1698
taz_91,taz_44,1746
taz_91,taz_45,361
taz_91,taz_46,57
taz_91,taz_47,139
taz_91,taz_48,507
taz_91,taz_49,1894
taz_91,taz_5,231
taz_91,taz_50,1644
taz_91,taz_51,944
taz_91,taz_52,312
taz_91,taz_53,1182
taz_91,taz_54,1205
taz_91,taz_55,1220
taz_91,taz_56,86
taz_91,taz_57,1377
taz_91,taz_58,1797
taz_91,taz_59,140
taz_91,taz_6,1336
taz_91,taz_60,1268
taz_91,taz_61,1417
taz_91,taz_62,431
taz_91,taz_63,1589
taz_91,taz_64,615
taz_91,taz_65,1777
taz_91,taz_66,303
taz_91,taz_67,1010
taz_91,taz_68,967
taz_91,taz_69,1617
taz_91,taz_7,312
taz_91,taz_70,912
taz_91,taz_71,1258
taz_91,taz_72,1502
taz_91,taz_73,1946
taz_91,taz_74,720
taz_91,taz_75,1993
taz_91,taz_76,203
taz_91,taz_77,1759
taz_91,taz_78,1789
taz_91,taz_79,1446
taz_91,taz_8,1262
taz_91,taz_80,1209
taz_91,taz_81,30
taz_91,taz_82,821
taz_91,taz_83,1422
taz_91,taz_84,220
taz_91,taz_85,1733
taz_91,taz_86,975
taz_91,taz_87,885
taz_91,taz_88,603
taz_91,taz_89,866
taz_91,taz_9,1307
taz_91,taz_92,613
taz_91,taz_93,1708
taz_91,taz_94,1199
taz_91,taz_95,424
taz_91,taz_96,120
taz_91,taz_97,1107
taz_91,taz_98,1852
taz_91,taz_99,1423
taz_92,taz_0,1467
taz_92,taz_1,1856
taz_92,taz_10,905
taz_92,taz_100,1194
taz_92,taz_101,618
taz_92,taz_11,1639
taz_92,taz_12,931
taz_92,taz_13,1920
taz_92,taz_14,1939
taz_92,taz_15,1350
taz_92,taz_16,239
taz_92,taz_17,690
taz_92,taz_18,204
taz_92,taz_19,1605
taz_92,taz_2,992
taz_92,taz_20,1277
taz_92,taz_21,1147
taz_92,taz_22,1825
taz_92,taz_23,369
taz_92,taz_24,1230
taz_92,taz_25,1570
taz_92,taz_26,226
taz_92,taz_27,979
taz_92,taz_28,993
taz_92,taz_29,660
taz_92,taz_3,1626
taz_92,taz_30,578
taz_92,taz_31,1414
taz_92,taz_32,953
taz_92,taz_33,1461
taz_92,taz_34,315
taz_92,taz_35,268
taz_92,taz_36,806
taz_92,taz_37,1739
taz_92,taz_38,1095
taz_92,taz_39,1983
taz_92,taz_4,574
taz_92,taz_40,1075
taz_92,taz_41,1527
taz_92,taz_42,1950
taz_92,taz_43,1918
taz_92,taz_44,327
taz_92,taz_45,350
taz_92,taz_46,747
taz_92,taz_47,1017
taz_92,taz_48,1612
taz_92,taz_49,785
taz_92,taz_5,119
taz_92,taz_50,664
taz_92,taz_51,1114
taz_92,taz_52,350
taz_92,taz_53,502
taz_92,taz_54,818
taz_92,taz_55,692
taz_92,taz_56,644
taz_92,taz_57,1621
taz_92,taz_58,1222
taz_92,taz_59,1089
taz_92,taz_6,1300
taz_92,taz_60,296
taz_92,taz_61,623
taz_92,taz_62,1160
taz_92,taz_63,263
taz_92,taz_64,748
taz_92,taz_65,1335
taz_92,taz_66,320
taz_92,taz_67,920
taz_92,taz_68,1114
taz_92,taz_69,1323
taz_92,taz_7,341
taz_92,taz_70,1999
taz_92,taz_71,1384
taz_92,taz_72,1904
taz_92,taz_73,1529
taz_92,taz_74,1965
taz_92,taz_75,266
taz_92,taz_76,1918
taz_92,taz_77,1427
taz_92,taz_78,1439
taz_92,taz_79,837
taz_92,taz_8,463
taz_92,taz_80,571
taz_92,taz_81,753
taz_92,taz_82,1723
taz_92,taz_83,1299
taz_92,taz_84,1904
taz_92,taz_85,1780
taz_92,taz_86,1599
taz_92,taz_87,1613
taz_92,taz_88,1538
taz_92,taz_89,241
taz_92,taz_9,1058
taz_92,taz_91,1635
taz_92,taz_93,1205
taz_92,taz_94,1851
taz_92,taz_95,795
taz_92,taz_96,1323
taz_92,taz_97,730
taz_92,taz_98,1968
taz_92,taz_99,1006
taz_93,taz_0,654
taz_93,taz_1,1574
taz_93,taz_10,391
taz_93,taz_100,112
taz_93,taz_101,90
taz_93,taz_11,867
taz_93,taz_12,556
taz_93,taz_13,1661
taz_93,taz_14,560
taz_93,taz_15,405
taz_93,taz_16,414
taz_93,taz_17,290
taz_93,taz_18,426
taz_93,taz_19,600
taz_93,taz_2,1703
taz_93,taz_20,28
taz_93,taz_21,63
taz_93,taz_22,188
taz_93,taz_23,949
taz_93,taz_24,253
taz_93,taz_25,1885
taz_93,taz_26,672
taz_93,taz_27,323
taz_93,taz_28,946
taz_93,taz_29,1827
taz_93,taz_3,1065
taz_93,taz_30,1105
taz_93,taz_31,1426
taz_93,taz_32,1705
taz_93,taz_33,1838
taz_93,taz_34,187
taz_93,taz_35,338
taz_93,taz_36,561
taz_93,taz_37,949
taz_93,taz_38,932
taz_93,taz_39,1363
taz_93,taz_4,26
taz_93,taz_40,1756
taz_93,taz_41,1531
taz_93,taz_42,1995
taz_93,taz_43,1051
taz_93,taz_44,717
taz_93,taz_45,328
taz_93,taz_46,623
taz_93,taz_47,1926
taz_93,taz_48,190
taz_93,taz_49,30
taz_93,taz_5,1432
taz_93,taz_50,1138
taz_93,taz_51,1356
taz_93,taz_52,720
taz_93,taz_53,237
taz_93,taz_54,18
taz_93,taz_55,1728
taz_93,taz_56,78
taz_93,taz_57,626
taz_93,taz_58,107
taz_93,taz_59,1397
taz_93,taz_6,1268
taz_93,taz_60,1361
taz_93,taz_61,730
taz_93,taz_62,604
taz_93,taz_63,1344
taz_93,taz_64,275
taz_93,taz_65,10
taz_93,taz_66,1462
taz_93,taz_67,260
taz_93,taz_68,341
taz_93,taz_69,1086
taz_93,taz_7,1933
taz_93,taz_70,892
taz_93,taz_71,14
taz_93,taz_72,753
taz_93,taz_73,1854
taz_93,taz_74,1595
taz_93,taz_75,1534
taz_93,taz_76,665
taz_93,taz_77,1173
taz_93,taz_78,1899
taz_93,taz_79,1427
taz_93,taz_8,82
taz_93,taz_80,1445
taz_93,taz_81,1589
taz_93,taz_82,412
taz_93,taz_83,643
taz_93,taz_84,293
taz_93,taz_85,1396
taz_93,taz_86,1458
taz_93,taz_87,6
taz_93,taz_88,1995
taz_93,taz_89,1770
taz_93,taz_9,1288
taz_93,taz_91,1560
taz_93,taz_92,72
taz_93,taz_94,1829
taz_93,taz_95,1355
taz_93,taz_96,65
taz_93,taz_97,529
taz_93,taz_98,1922
taz_93,taz_99,420
taz_94,taz_0,1397
taz_94,taz_1,40
taz_94,taz_10,405
taz_94,taz_100,1185
taz_94,taz_101,804
taz_94,taz_11,1380
taz_94,taz_12,1284
taz_94,taz_13,153
taz_94,taz_14,1923
taz_94,taz_15,199
taz_94,taz_16,1020
taz_94,taz_17,1336
taz_94,taz_18,1466
taz_94,taz_19,333
taz_94,taz_2,1506
taz_94,taz_20,1747
taz_94,taz_21,598
taz_94,taz_22,1136
taz_94,taz_23,464
taz_94,taz_24,1608
taz_94,taz_25,1941
taz_94,taz_26,816
taz_94,taz_27,761
taz_94,taz_28,669
taz_94,taz_29,681
taz_94,taz_3,1880
taz_94,taz_30,1308
taz_94,taz_31,40
taz_94,taz_32,1234
taz_94,taz_33,1154
taz_94,taz_34,1140
taz_94,taz_35,1044
taz_94,taz_36,868
taz_94,taz_37,1024
taz_94,taz_38,347
taz_94,taz_39,1053
taz_94,taz_4,1547
taz_94,taz_40,733
taz_94,taz_41,1408
taz_94,taz_42,1418
taz_94,taz_43,1128
taz_94,taz_44,792
taz_94,taz_45,1720
taz_94,taz_46,1486
taz_94,taz_47,1484
taz_94,taz_48,724
taz_94,taz_49,891
taz_94,taz_5,1637
taz_94,taz_50,1465
taz_94,taz_51,946
taz_94,taz_52,547
taz_94,taz_53,225
taz_94,taz_54,1208
taz_94,taz_55,1301
taz_94,taz_56,1019
taz_94,taz_57,1596
taz_94,taz_58,856
taz_94,taz_59,1015
taz_94,taz_6,1492
taz_94,taz_60,490
taz_94,taz_61,1685
taz_94,taz_62,1340
taz_94,taz_63,376
taz_94,taz_64,454
taz_94,taz_65,43
taz_94,taz_66,1919
taz_94,taz_67,753
taz_94,taz_68,1967
taz_94,taz_69,763
taz_94,taz_7,44
taz_94,taz_70,1730
taz_94,taz_71,1567
taz_94,taz_72,1045
taz_94,taz_73,1136
taz_94,taz_74,692
taz_94,taz_75,953
taz_94,taz_76,1321
taz_94,taz_77,411
taz_94,taz_78,618
taz_94,taz_79,1192
taz_94,taz_8,1944
taz_94,taz_80,950
taz_94,taz_81,1561
taz_94,taz_82,1649
taz_94,taz_83,1144
taz_94,taz_84,1976
taz_94,taz_85,940
taz_94,taz_86,1752
taz_94,taz_87,1947
taz_94,taz_88,882
taz_94,taz_89,1781
taz_94,taz_9,673
taz_94,taz_91,587
taz_94,taz_92,502
taz_94,taz_93,729
taz_94,taz_95,626
taz_94,taz_96,1945
taz_94,taz_97,1551
taz_94,taz_98,801
taz_94,taz_99,1203
taz_95,taz_0,1845
taz_95,taz_1,1250
taz_95,taz_10,1027
taz_95,taz_100,1532
taz_95,taz_101,10
taz_95,taz_11,128
taz_95,taz_12,87
taz_95,taz_13,1661
taz_95,taz_14,249
taz_95,taz_15,942
taz_95,taz_16,450
taz_95,taz_17,20
taz_95,taz_18,988
taz_95,taz_19,411
taz_95,taz_2,899
taz_95,taz_20,401
taz_95,taz_21,1548
taz_95,taz_22,1093
taz_95,taz_23,427
taz_95,taz_24,1435
taz_95,taz_25,1143
taz_95,taz_26,1623
taz_95,taz_27,1433
taz_95,taz_28,1492
taz_95,taz_29,310
taz_95,taz_3,805
taz_95,taz_30,1093
taz_95,taz_31,586
taz_95,taz_32,229
taz_95,taz_33,1083
taz_95,taz_34,332
taz_95,taz_35,848
taz_95,taz_36,505
taz_95,taz_37,1504
taz_95,taz_38,907
taz_95,taz_39,1875
taz_95,taz_4,10
taz_95,taz_40,109
taz_95,taz_41,157
taz_95,taz_42,457
taz_95,taz_43,580
taz_95,taz_44,1643
taz_95,taz_45,1218
taz_95,taz_46,1100
taz_95,taz_47,624
taz_95,taz_48,715
taz_95,taz_49,708
taz_95,taz_5,545
taz_95,taz_50,1311
taz_95,taz_51,247
taz_95,taz_52,957
taz_95,taz_53,1707
taz_95,taz_54,930
taz_95,taz_55,1640
taz_95,taz_56,347
taz_95,taz_57,680
taz_95,taz_58,809
taz_95,taz_59,194
taz_95,taz_6,1881
taz_95,taz_60,796
taz_95,taz_61,302
taz_95,taz_62,905
taz_95,taz_63,1581
taz_95,taz_64,1787
taz_95,taz_65,829
taz_95,taz_66,9
taz_95,taz_67,401
taz_95,taz_68,1951
taz_95,taz_69,588
taz_95,taz_7,14
taz_95,taz_70,1892
taz_95,taz_71,1151
taz_95,taz_72,926
taz_95,taz_73,797
taz_95,taz_74,1997
taz_95,taz_75,476
taz_95,taz_76,1570
taz_95,taz_77,1297
taz_95,taz_78,1109
taz_95,taz_79,1548
taz_95,taz_8,229
taz_95,taz_80,283
taz_95,taz_81,1631
taz_95,taz_82,1768
taz_95,taz_83,943
taz_95,taz_84,1839
taz_95,taz_85,565
taz_95,taz_86,1135
taz_95,taz_87,1043
taz_95,taz_88,1781
taz_95,taz_89,38
taz_95,taz_9,1269
taz_95,taz_91,953
taz_95,taz_92,1346
taz_95,taz_93,86
taz_95,taz_94,1525
taz_95,taz_96,1927
taz_95,taz_97,1407
taz_95,taz_98,1729
taz_95,taz_99,318
taz_96,taz_0,1224
taz_96,taz_1,337
taz_96,taz_10,1808
taz_96,taz_100,586
taz_96,taz_101,1043
taz_96,taz_11,1569
taz_96,taz_12,564
taz_96,taz_13,921
taz_96,taz_14,110
taz_96,taz_15,1548
taz_96,taz_16,1961
taz_96,taz_17,579
taz_96,taz_18,1799
taz_96,taz_19,439
taz_96,taz_2,1893
taz_96,taz_20,464
taz_96,taz_21,1821
taz_96,taz_22,1175
taz_96,taz_23,1294
taz_96,taz_24,1945
taz_96,taz_25,436
taz_96,taz_26,1123
taz_96,taz_27,689
taz_96,taz_28,854
taz_96,taz_29,1711
taz_96,taz_3,818
taz_96,taz_30,305
taz_96,taz_31,1623
taz_96,taz_32,1407
taz_96,taz_33,906
taz_96,taz_34,1446
taz_96,taz_35,499
taz_96,taz_36,1135
taz_96,taz_37,12
taz_96,taz_38,1233
taz_96,taz_39,1710
taz_96,taz_4,13
taz_96,taz_40,1449
taz_96,taz_41,1718
taz_96,taz_42,30
taz_96,taz_43,860
taz_96,taz_44,1382
taz_96,taz_45,348
taz_96,taz_46,1536
taz_96,taz_47,1749
taz_96,taz_48,261
taz_96,taz_49,1464
taz_96,taz_5,834
taz_96,taz_50,711
taz_96,taz_51,1915
taz_96,taz_52,1360
taz_96,taz_53,338
taz_96,taz_54,344
taz_96,taz_55,308
taz_96,taz_56,1626
taz_96,taz_57,1672
taz_96,taz_58,1130
taz_96,taz_59,1911
taz_96,taz_6,1371
taz_96,taz_60,1968
taz_96,taz_61,1271
taz_96,taz_62,1789
taz_96,taz_63,1925
taz_96,taz_64,338
taz_96,taz_65,1388
taz_96,taz_66,1115
taz_96,taz_67,466
taz_96,taz_68,260
taz_96,taz_69,609
taz_96,taz_7,561
taz_96,taz_70,888
taz_96,taz_71,33
taz_96,taz_72,1598
taz_96,taz_73,1979
taz_96,taz_74,1181
taz_96,taz_75,227
taz_96,taz_76,1533
taz_96,taz_77,1415
taz_96,taz_78,1122
taz_96,taz_79,1364
taz_96,taz_8,1744
taz_96,taz_80,1195
taz_96,taz_81,1098
taz_96,taz_82,1026
taz_96,taz_83,548
taz_96,taz_84,1540
taz_96,taz_85,773
taz_96,taz_86,620
taz_96,taz_87,1287
taz_96,taz_88,1991
taz_96,taz_89,13
taz_96,taz_9,96
taz_96,taz_91,1067
taz_96,taz_92,103
taz_96,taz_93,50
taz_96,taz_94,1597
taz_96,taz_95,1287
taz_96,taz_97,1742
taz_96,taz_98,1968
taz_96,taz_99,1602
taz_97,taz_0,888
taz_97,taz_1,1487
taz_97,taz_10,1279
taz_97,taz_100,1609
taz_97,taz_101,732
taz_97,taz_11,1790
taz_97,taz_12,999
taz_97,taz_13,638
taz_97,taz_14,502
taz_97,taz_15,929
taz_97,taz_16,1634
taz_97,taz_17,983
taz_97,taz_18,95
taz_97,taz_19,942
taz_97,taz_2,1221
taz_97,taz_20,346
taz_97,taz_21,1249
taz_97,taz_22,1540
taz_97,taz_23,542
taz_97,taz_24,1181
taz_97,taz_25,1494
taz_97,taz_26,1326
taz_97,taz_27,192
taz_97,taz_28,1834
taz_97,taz_29,335
taz_97,taz_3,1538
taz_97,taz_30,162
taz_97,taz_31,1246
taz_97,taz_32,119
taz_97,taz_33,1920
taz_97,taz_34,909
taz_97,taz_35,307
taz_97,taz_36,46
taz_97,taz_37,1182
taz_97,taz_38,875
taz_97,taz_39,1419
taz_97,taz_4,1638
taz_97,taz_40,1442
taz_97,taz_41,540
taz_97,taz_42,1259
taz_97,taz_43,972
taz_97,taz_44,243
taz_97,taz_45,1217
taz_97,taz_46,877
taz_97,taz_47,1312
taz_97,taz_48,1250
taz_97,taz_49,537
taz_97,taz_5,1720
taz_97,taz_50,909
taz_97,taz_51,1569
taz_97,taz_52,410
taz_97,taz_53,723
taz_97,taz_54,53
taz_97,taz_55,1192
taz_97,taz_56,1136
taz_97,taz_57,1098
taz_97,taz_58,115
taz_97,taz_59,831
taz_97,taz_6,280
taz_97,taz_60,1883
taz_97,taz_61,43
taz_97,taz_62,1958
taz_97,taz_63,1773
taz_97,taz_64,907
taz_97,taz_65,523
taz_97,taz_66,1482
taz_97,taz_67,1121
taz_97,taz_68,241
taz_97,taz_69,703
